Name|Breeder|Vendor|Characteristics|Similar|Adaptation|Resistance|Parentage
Sitia||Enza Zaden B.V.|blocky, green ripening to red bell pepper, tall vigorous plants, thick walls, excellent quality for green harvest.||heated greenhouses. 1995.|tobacco mosaic virus race 0.|F1 hybrid.
Sizzler||Harris Seeds.|hot Portugal type, great appearance and yield, larger fruited and more uniform than Hot Portugal, strong, vigorous plants, 220 x 50 mm tapered peppers that turn from green to red, despite length they are high in the plant to avoid root rot, 65 days to harvest. 1999.||||F1 hybrid.
Skipper (XPH828)|Asgrow Seed Co.|Asgrow Seed Co.|F1 hybrid, early, blocky bell with thick walls; plants are tall and narrow.|Yolo Wonder A. 1981.||Tobacco Mosaic Virus, Potato Virus Y.|
Sky Hot||Hungnong Seed Co.|Pikinu type, extremely high pungency, good uniform plant and fruit, green ripening to red, 45 x 7 mm fruit size.||tropical areas. 1996.||F1 hybrid.
Sky Line||Hungnong Seed Co.|fasciculated upright fruit setting, early, high pungency, green ripening to red, 75 x 12 mm fruit size. 1996.||||F1 hybrid.
Sky Line-2||Hungnong Seed Co.|fasciculated upright fruit setting, medium maturity, high pungency, green ripening to red, 65 x 10 mm fruit size. 1996.||||F1 hybrid.
Sky Line-3||Hungnong Seed Co.|fasciculated upright fruit, late maturity, high pungency, green ripening to red, 55 x 10 mm fruit size.|||tobacco mosaic virus race. 1996.|F1 hybrid.
Socrates (PS 304496)||Seminis Vegetable Seeds-Petoseed.|sweet pepper with blocky, green to red fruit; early maturity; good quality at both the green (fresh market) and red (processing) maturities; extra large size fruit with good quality; thick fruit wall with majority 3 to 4 lobed fruit; vigorous plant.|Ironsides, Red Knight.|Northeast U.S. 2002.|potato virus Y (strain 0), bacterial spot (race 1-3).|F1 hybrid.
Sol Real (PS 673595)|John Bill.|Seminis Vegetable Seeds-Petoseed.|short, half-long yellow sweet pepper.|Ori.|West Mexico.|bacterial leaf spot races 1, 2 and 3, potato virus Y, tobacco mosaic virus race.|
Soni|Vilmorin.|Vilmorin.|Lamuyo type bell pepper, thick-walled, green ripening to red. 1993.||||F1 hybrid.
Sonnette (100-1)|Michigan State Agric. Expt. Sta.|Various seedsmen.|||northern United States. Michigan Agric. Expt. Sta. Research Report. 1973.|Tobacco Mosaic Virus.|Morgold, California Wonder, Keystone Resistant Giant.
Sonora Anaheim|K.Owens.|Petoseed.|Large smooth fruit, New Mexico type green chile for fresh market and dehydration.|||Tobacco Mosaic Virus. 1991.|
Sophia||Stokes Seed Co.|Italian frying pepper, very smooth, uniform, 200 mm long fruit, matures to bright red, thick-walled, 68 days. 1997.||||F1 hybrid, Bull Nosed Macedonia, Bulgarian sweet frying type.
Spanish Spice||Caroline Seeds.|dark green, thin walled fruit, 170 mm long, mild pungency, continuously set fruit throughout the growing season. 1999.||||
Sparky (VTR 95)|Orsetti Seed Co.|Orsetti Seed Co.|cherry bomb type; sweet but hot.||U.S. 2000.||F1 hybrid.
Spartacus||DeRuiter Seeds Inc.|blocky, green ripening to red bell pepper, large size, open plant habit.|||blossom end rot, tobacco mosaic virus race (Tm0), stip, russeting. 1993.|
Spartan Garnet (6342)|Michigan State Univ.||Dwarf pimiento, plants 254 to 305 mm high by 254 mm wide.||northern United States. Michigan Agric. Expt. Sta. Quart. Bulletin 50. 1969.||California Wonder and Santanka.
Staddon's Select|Bruce Staddon.|Joseph Harris Co.|Early, dependable yielder under adverse conditions; medium three- to four-lobed, slightly variable fruit; medium flesh turning a good red color.|Pennwonder and Wonderbeater.|eastern United States. 1963.|Tobacco Mosaic Virus and possibly to bacterial leaf spot.|
Standon's Select||High Altitudes.|bell pepper, green ripening to red, 102 mm fruit, matures in 64 days, 660 mm tall plants.||Mountain regions; short seasons. 2000.||open pollinated.
Starcraft (SCI503)|S.Tambo.|Seedcraft.|Early maturing hybrid bell pepper, high yields of large, blocky and thick-walled fruit that are firm and glossy, color is medium dark green that turns to bright red at maturity.|Yolo Wonder L. 1990.||Tobacco Mosaic Virus and Potato Virus Y tolerant.|
Starr (Nex 4010)|FMC.||Open-pollinated, vigorous productive plant with large, blocky, four-lobed fruit.|Grand Rio 66.|wide. 1977.||
Striker (BS 02892230)|Seminis Vegetable Seeds-Bruinsma.|Seminis Vegetable Seeds-Bruinsma.|yellow pepper, strong and generative, very large, blocky fruits (88 mm x 88 mm, 230 grams), uniform, good shelflife; must be grown in heated, high light level greenhouses (Ontario Canada, Mexico) or plastic multi-span houses with very high light levels (>12,000 joules per week, Mexico).|Bossanova.|NAFTA (includes Canada and Mexico. 2003.|tobamovirus.|F1 hybrid.
Sugar Banana||Stokes Seed Co.|wax type pepper, large pendant fruit, 180 mm long, thick-walled, 2-lobed, sweet, productive, golden yellow ripens to red, 60 days. 1997.||||F1 hybrid.
Sugar Chile||Johnny's.|New Mexican shaped chile, 60 days, thick-walled, sweet walls, mild pungency, 150 x 50 mm fruit size, green ripening to red, tapered, pointed tip, medium size plant. 1997.||||F1 hybrid.
Sumo Belle (FMX 1170)|Harris Moran Seed Co.|Harris Moran Seed Co.|Jumbo elongated blocky bell pepper with tapered end and wide shoulder.||Western U.S. 2000.|TMV.|F1 hybrid.
Sunny Star||Known-You Seed Co.|improved Ruby King, long, slim fruited bell pepper, pendant fruit, brilliant green ripening to red, tall, sturdy plants, thin, tender flesh, 160 x 60 mm fruit size.|Ruby King. 1987.|||F1 hybrid.
Sunsation (PSX008229)|Petoseed.|Petoseed.|Large 284 g, green to yellow blocky bell pepper, main season.|Summer Flavor 860. 1994.||Bacterial leaf spot races 1,2,3.|
Super Cayenne II Hybrid||Park Seed Co.|cayenne type, green maturing to deep red, good foliage cover, 125 mm long fruit, thicker walls than Super Cayenne, 750 mm tall plants, 70 days.|||tobacco mosaic virus race tolerance. 1997.|F1 hybrid.
Super Chili Hybrid||Park Seed Co.|ornamental, 1988 All-American Selection winner, compact plant, 60 mm long fruit, pungent, borne upright and maturing green through orange to red on 420 mm tall plants, 75 days. 1993.||||F1 hybrid.
Super Greygo Hybrid||Stokes Seed Co.|cheese type pepper, 150 x 15 mm fruit size, matures to red, thick-fleshed, sweet flavor, strong sturdy bush, 68 days.|||tobacco mosaic virus race. 1997.|F1 hybrid.
Super Heavy Weight (24247)|Jim Waltrip.|Seminis Vegetable Seeds-Petoseed.|short half long bell pepper, green to yellow with big diameter, good quality, firm, thick flesh, anthocyaninless.|Matador.|home garden.|potato virus Y, tobacco mosaic virus race.|F1 hybrid.
Super Hungarian Hot||Stokes Seed Co.|Hungarian yellow wax type, very pungent, 200 mm long fruit, 58 days. 1997.||||
Super Red Pimiento||Stokes Seed Co.|cheese type pepper, 144 x 80 mm fruit size, green ripening to red, thick-fleshed, 70 days.|Greygo. 1997.||tobacco mosaic virus race.|
Super Serrano||Johnny's Selected Seeds.|serrano type chile, 60 days, very productive, 44 x 16 mm fruit size, glossy dark green ripening to red, blunt tip, medium tall plants. 1996.||||open pollinated.
Super Set||Stokes Seed Co.|bell pepper, early, green ripening to red, 64 days, 90 mm long fruit. 1997.||||F1 hybrid.
Super Shepherd||Stokes Seed Co.|Italian sweet pepper type, green ripens to dark red, 190 mm long fruit, thick-walled, 68 days. 1997.||||open pollinated.
Super Stuff||Stokes Seed Co.|early bell pepper, 67 days, 150 x 95 mm fruit size, 3- to 4-lobed, thick-walled, fruit ripens medium green to butter yellow to pale orange to red. 1997.||||open pollinated.
Super Sweet Banana||Stokes Seed Co.|wax banana type pepper, large pendant fruit, 140 mm long, yellow ripens to dark red, sweet, 70 days. 1997.||||F1 hybrid.
Super Sweet Cherry||Stokes Seed Co.|cherry pepper, 40 mm fruit size, dark green ripening, dark cherry-red fruit, 75 days.|||tobacco mosaic virus race. 1997.|
Super Thai (RSX007222)|J.Waltrip.|Petoseed.|Small tapered 88 x 12 mm green to red pungent fruit, early maturity, a low bush.|Super Cayenne. 1994.|||
Superior (174284)|John Bill.|Seminis-Petoseed.|Large long red pepper, cold tolerant.|no cultivar like it.|South America. 2000.|PVY, Tobamo.|F1 hybrid.
Surefire (XPO39301)|Agway.||F1 hybrid, hot Hungarian yellow wax type, excellent uniformity and high yields of 178 mm fruit.|Hungarian Yellow Wax.|northeastern United States. 1981.||
Sweet Banana|Corneli Seed Co.|Corneli Seed Co.|Thick, sweet flesh wall, bright yellow color, proper shape and size for pickling.|Yellow wax types.|wide. Corneli Seed Catalog.||From a mutation.
Sweet Belle (6C-X80)|Ferry-Morse Seed Co.|Ferry-Morse Seed Co.|F1 hybrid, early, large fruited, fresh market, green bell type.||coastal and central California. 1977.||
Sweet Chocolate|New Hampshire Agric. Expt. Sta.|Farmer Seed and Nursery.|Early, ripens sweet, brown, thick fleshed; used for salads and freezing whole.||northern United States and Canada. 1965.||No. PB9-49-134 (Univ. of Calif.), Merrimack Wonder, Burlington.
Sweet Delicious|Seminis Vegetable Seeds.|W. Atlee Burpee Co.|an unusually tasty and large bell pepper; noticeably sweeter than any other pepper we have trialed; even in the green stage, it is sweet and mild, but fully ripe and red, this peepper has flavor and richness that is really worth waiting for; big fruit 3 inches diameter; 60 days to green, 80 days to red maturity.||U.S. 2001.||
Sweet Havana (PSX88450)|Petoseed.|Petoseed.|Very early maturity (65 days), sweet frying pepper, ivory fruit color turns red at full maturity, fruit measure 164 long by 63 mm wide at shoulder.|Cubanelle.|||
Sweet Pickle||Park Seed Co.|ornamental pepper, covered with dense clusters of 50 mm oval fruit, fruit color is yellow, orange, red and purple, thick-walled, sweet, 300 mm tall plant. 1997.||||
Sweet Salad|E.M. Meader and A.F. Yeager.|Oscar Will Co.|Sweet, red, thick-walled, tomato-shaped fruit with little cavity about core and seeds, early maturing in the north.|Avalon. New Hampshire Agric. Expt. Sta. Bulletin. No. 4401. 1957.|||Merrimack Wonder, Pennwonder, Large Red Cherry.
Sweet Spice|Charter Seed Co.|Charter Seed Co.|Midseason, thick flesh, sweet fruit. 1959.||||
Sweet Spot (PS 11996)|John Bill.|Seminis Vegetable Seeds-Petoseed.|sweet banana, 202 x 51 mm fruit, light yellow to red, tapered, 2-3 lobed, good for processing.|Banana Supreme.|southeast and Northeast U.S.|bacterial leaf spot races 1, 2 and 3.|F1 hybrid.
Sweet Toro Hybrid||Burpee.|'bull's horn' type, 72 days to harvest, 23-25 cm long, 5-7 cm wide, tapered, green to red, thick flesh, sweet and tender. 1999.||||F1 hybrid.
Szentesi Semi-Hot||Stokes Seed Co.|Hungarian yellow wax type, medium pungent, pendant fruit, 110 mm long fruit, fruit ripens lime green, yellow, to orange, 60 days. 1997.||||open pollinated.
Tabasco|McIlhenny Co.|Shepherd's Garden Seeds.|C. frutescens cultivar, yellow ripening to red fruit, 95 days, high pungency, unique, dry/hot smoky taste, erect fruit, 1000 mm tall plants, 35 x 8 mm fruit size.|Greenleaf Tabasco. 1848.|||open pollinated.
TAM Mild Chile-2|B.Villalon, F.J.Dainello, W.N.Lipe, R.M.Taylor.|Foundation Seed Service, Texas AES.|Open-pollinated New Mexican type, multipurpose chile for green and red uses.||Texas, New Mexico, California. HortScience 21:1468. 1986.|Tobacco Mosaic Virus, Tobacco Etch Virus, Pepper Mottle Virus, Potato Virus Y.|Agronomico-8, Avelar, Anaheim TMR23, Cal-Compack 528.
TAM Mild Jalapeno-1|B.Villalon.|Foundation Seed Service, Texas AES.|Open-pollinated Vera-Cruz type jalapeno, mildly pungent, compact plant frame, tolerance to high temperature setting, suitable for mechanical harvesting.|Jalapeno M.|general. HortScience 18:492-493. 1981.|Tobacco Mosaic Virus, Tobacco Etch Virus, Pepper Mottle Virus, Potato Virus Y.|USDA PI 342947, Avelar, Jalapeno L.
Tambell-2|Ben Villalon.|Arco Seed Co.|Open-pollinated, bell pepper, thick fleshed, 3-4 lobed, fruits dark green turning red at full maturity, fruit size 90 x 100 mm, PVP 8600028.|Grande Rio 66. HortScience 21:328. 1986.||Tobacco Mosaic Virus, Tobacco Etch Virus, Potato Y Virus, and Pepper Mottle Virus.|Agronomico-8, Grande Rio 66, Keystone Resistant Giant No. 3.
Tandil (E4946)||Enza Zaden B.V.|Lamuyo type bell pepper, green ripening to yellow, 140 x 90 mm fruit size, vigorous plant growth, early.|Asimi. 1995.||tobacco mosaic virus race 0, 1 and 2, potato virus Y.|F1 hybrid.
Tangerine Dream|Burpee Seed Co.|Burpee Seed Co.|ornamental type.||U.S. 2002.||
Taranto||Rijk Zwaan.|early, highly productive, open plant habit, easy fruit setting, nice fruit shape and color.||Mediterranean areas. Seed catalog. 1999.|tobacco mosaic virus race 2.|
Tasty (Hyb. 61-2)|W.A. Burpee Co.|W.A. Burpee Co.|F1 hybrid, sturdy plants bear very heavy crop, fruit slightly elongated, blocky three lobed, with thicker walls than other cultivars, medium dark green, turning scarlet.|Merrimac Wonder.|wide. 1966.||
Tears of Fire||Park Seed.|65 days to harvest, vigorous plants bear thick fleshed fruit that rate about 30,000 Scovilles, peppers mature from dark green through chocolate brown to deep red. 1999.||||
Tenno||Nunhems Specialties.|Lamuyo fruit type, vigorous growth, mid-early cultivar, red at maturity.||cultivation in open air and in greenhouses. 2000.|tobacco mosaic virus race (P0), potato virus Y (races 0 and 1).|F1 hybrid.
Tequila||Enza Zaden B.V.|blocky, lilac colored ripening to medium red bell pepper, elongated pod, strong open growing plant, very early, 3- to 4-lobed fruit.|||tobacco mosaic virus race 0, blossom end rot. 1995.|F1 hybrid.
Tequila Sunrise (PSX 1009)|Petoseed Co.|Park Seed.|Open-pollinated, very small compact plants, medium green fruit matures to orange, fruit set up-right and showy; good ornamental that is also sweet and edible; fruit 127 x 25 mm, tapered.||wide. 1979.||
Texabelle (ACX-828435)|Abbott & Cobb.|Abbott & Cobb.|Mid-early maturity, uniform, blocky mostly 4 lobed.|California Wonder. 1983.|||
Thai Chilli||Hungnong Seed Co.|small Thai type, vigorous, extremely high pungency, green ripening to red, 57 x 9 mm fruit size.||tropical and subtropical areas. 1996.||F1 hybrid.
Thai Dragon (PS007090)|Petoseed.|Petoseed.|Prolific fruit set of very hot 88 mm thin walled peppers that dry quickly, used in oriental cooking.|Red Chili. 1994.|||
Thai Hot||Carolina Seeds.|plants are very large, 500 mm tall, fruit grow upwards, and turn from green to red, extremely hot. 1999.||||
Thai Oriental|Burpee Seed Co.|Burpee Seed Co.|hot pepper.||U.S. 2004.||F1 hybrid.
Thai Variegated|Michael Hennings.|Glasshouse Works.|cone shaped pepper, cascading habit, forms wide umbrella of white and pink splashed foliage. 2000.||||
Thick Walled World Beater|Asgrow Seed Co.|Asgrow Seed Co.|Intermediate between World Beater and California Wonder.|||Tobacco Mosaic Virus. 1952.|World Beater and California Wonder.
Tinker Bell (PSX9289)|Petoseed.|Petoseed.|Extremely early bell pepper, produces miniature fruit about 37 x 37 mm, very prolific on 406 mm high bush that spreads about 356 mm, 60 day maturity, produces red ripe fruit.|||Tobacco Mosaic Virus. 1991.|
Tiral (008 541)|John Bill.|Seminis Vegetable Seeds-Petoseed.|long red, tapered, Marconi type, vigorous plant, good thickness and storability.|Giant Marconi. 1999.|Caribbean.|tobacco mosaic virus race (PO, 1 and 2), potato virus Y.|
Tirano (PS 337591)|John Bill.|Seminis Vegetable Seeds-Petoseed.|blocky, green to red bell pepper, excellent foliage cover.|Bell Boy.|Chile, Argentina, Venezuela, Colombia. 1999.|potato virus Y, tobacco mosaic virus race.|
Torito||DeRuiter Seeds Inc.|slender, pointed fruit and very hot, 120 to 150 mm long, vigorous plant growth, dark green foliage.|||tobacco mosaic virus race (Tm0). 1993.|
Torreon (PS 16396)|John Bill.|Seminis Vegetable Seeds-Petoseed.|F1 hybrid, hot jalapev켹, dark green, cylindrical fruit.|Mitla.|Southwest U.S., Mexico.|tobacco mosaic virus race, pepper mottle, potato virus Y, tobacco etch virus.|
Toscana||DeRuiter Seeds Inc.|green ripening to red, thin walled, half long bell pepper, fruit 200 mm x 50 mm tapered, jointed, open plant habit, very good fruit set under lower night temperatures, non-pungent.||Mediterranean areas. 1993.|tobacco mosaic virus race (Tm0).|
Treasures Red||Park Seed Co.|ornamental, 127 mm compact plant, produce deep green leaves, with upright fruit, that mature from white to red. Seed Catalog. 1987.||||F1 hybrid.
Truhart Perfection (Truhart)|Georgia Agric. Expt. Sta.||Thick fruit wall, heart shape, uniform.|Perfection.|Georgia. Georgia Expt. Sta. Bulletin 224. 1943.||Inbred Perfection.
Tula (PS204589)|Petoseed Co.|Petoseed Co.|jalapev켹, very pungent, large fruit size, concentrated heavy yields, green to red fruit.|||potato virus Y. 1996.|F1 hybrid.
Turino Sweet Pepper||Nichols Garden Nursery.|55 days to green harvest/75 days to red, sweet, thick-walled, deeply tapered fruit, measure 165 x 101 mm. 2000.||||F1 hybrid.
Tuxtla (PS 296)|John Bill.|Seminis Vegetable Seeds-Petoseed.|serrano type, larger fruit than standard serrano, 70 x 19 mm, very productive.|Huasteco.|Mexico.|tobacco etch virus, potato virus Y, pepper mottle virus.|F1 hybrid.
Twist Sweet||Hungnong Seed Co.|early, sets well under low temperatures, green ripening to red, 75 x 17 mm fruit size. 1996.||||F1 hybrid.
Ultra Set||Stokes Seed Co.|apple-bell pepper, extra thick walls, medium green ripening to blood red, medium sized, 90 mm long fruit. 1997.||||F1 hybrid.
Uranus||Known-You Seed Co.|large fruited bell pepper, pendant fruit, brilliant green ripening to red, tall, vigorous plants, thin, tender flesh, 150 x 70 mm fruit size.|||tobacco mosaic virus race (Tm0). 1987.|F1 hybrid.
USAJI5|A.A. Cook.||Open- pollinated cayenne type, narrow leaves, slightly open plant growth habit, mature fruit red, fruit size 18 x 96 mm.|||Tobacco Etch Virus, Potato Virus Y. HortScience 19:310. 1984.|USDA PI 265281, a plant from Ecuador.
Valencia||Johnny's Selected Seeds.|green ripening to orange, bell pepper, 114 mm size fruit, matures in 72 days, medium-tall plant, good foliage cover.|||tobacco mosaic virus race. 1997.|F1 hybrid.
Valley Giant (79-79)|Goldsmith Seeds.|Goldsmith Seeds.|F1 hybrid, market bell pepper, high-yielding, large, three- to four-lobed fruit on medium to large frame with excellent cover.|California Wonder 300.|wide. 1979.|Tobacco Mosaic Virus.|
Vanguard||Johnny's Selected Seeds.|mid-season green to red bell pepper, 3- to 4-lobed, medium-large sized fruit, strong plant, good foliage cover, thick walled.|King Arthur, Northstar. 1998.||tobacco mosaic virus race.|F1 hybrid.
Vencedor (PS 11410055)|Seminis Vegetable Seeds.|Seminis Vegetable Seeds.|Ancho type for fresh market and drying; fruit size 16 x 9 cm, thick walls, medium to dark geen color at fresh stage ripening into red color, two locules and wide shoulders.|Caballero.|NAFTA - Mexico. 2004.||F1 hybrid.
Ventura (VTR 212)|Orsetti Seed Co.|Orsetti Seed Co.|poblano / mulato type; very good setting; medium-long (5/5 x 3/5' fruit; fruit are green to mulato and are generally two lobed with sunken calyx; 85-90 days to maturity.||U.S. 2001.||
Viceroy (P2R item 659)|Clause Semences.|Harris Moran Seed Co.|Lamuyo type bell pepper, green to red.||Mexico.|tobacco mosaic virus race.|F1 hybrid.
Vidi|Vilmorin.|Vilmorin.|Early production, excellent fruit quality, plant with short internodes, average vigor that keeps producing in difficult weather conditions, thick fleshy fruit, average weight over 200 g.|Lamuyo and Cantarel. 1986.||Tobacco Mosaic Virus, Potato Virus Y.|
Villano (HMX 1671)|Harris Moran.|Harris Moran.|dark green, long, low anthocyanin, very pungent Jalapeno, for processing.||U.S. 2003.||F1 hybrid.
Vinedale|Horticultural Expt. Sta., Vineland Sta., Ont., Canada.||Early, productive, relatively small plant, good size fruit with thick walls.|Harris Earliest.|short seasons in the North. Report of Horticultural Expt. Sta. 1949-1950.||Harris Early Giant and Sunnybrook.
Vinette (P 63-36)|Horticultural Res. Inst., Vine Station, Ont., Canada.|Stokes Seed.|Early, productive, fruit borne upright, small compact plant, fruit three to four lobed, red, moderately blocky and medium thick walled.|Vinedale.|short season areas. 1968.||Vinedale and unidentified selection.
Volcano (FMX 879)|N.Dragoescu.|Ferry-Morse.|Taller plants than Hungarian Yellow Wax with good foliage protection, fruit borne pendant, slightly larger than Hungarian Yellow Wax, glossy yellow greenish red at maturity.|Hungarian Yellow Wax. 1988.|||
Waialua|K.Y.Takeda, J.S.Tanaka, T.T.Sekioka, R.A.Hamilton.||Open-pollinated, jalapeno type, pungent, 70 x 28 mm fruit size.|||root knot nematode and bacterial wilt (P. solanacearum) when temperature is above 27C. HortScience 31:1054. 1996.|Chabai Merah, Keystone Resistant Giant.
White Fire||Stokes Seed Co.|Hungarian yellow wax type, very pungent, creamy conical fruit, thick-walled, 90 mm long fruit, 62 days. 1997.||||
Whiteflame||DeRuiter Seeds Inc.|blocky, greenish white and maturing to red bell pepper, medium fruit size, normal jointed. 1993.||||
Wisconsin Lakes|Wisconsin Agric. Expt. Sta., Madison.||Medium to small, very productive plant, medium-sized fruit with thick, red flesh, early maturing.|California Wonder.|regionally to the mid-western United States and especially northern areas and rich soils.||Selection from Asgrow Wonder.
Wonder Belle (F1 hybrid no. 15)|T. Sakata and Co.|T. Sakata and Co.|F1 hybrid, larger than Vinedale, extra prolific, upright bearing, red fruited, extremely vigorous.|Vinedale.|short-seasoned locations, matures 61 to 63 days.||
Wonder Giant|Arco Seed Co.|Ferry-Morse Seed Co.|F1 hybrid.|California Wonder.|wide.|Tobacco Mosaic Virus.|
Wonder Hot||Hungnong Seed Co.|Asian hot type, vigorous, strong stem, dark green leaves, green ripening to red, pungent, 135 x 15 mm fruit size, early, pendant fruit.|||Phytophthora capsici and tobacco mosaic virus race. 1996.|F1 hybrid.
Wondergreen|Ferry-Morse Seed Co.|Ferry-Morse Seed Co.|Fruit, dark, glossy green; ripe fruit, rich deep red.|California Wonder.|same as California Wonder. 1957.||Chile, California Wonder, Oakview Wonder.
X3R Alladin (PSX235392)|Petoseed.|Petoseed.||SS 860.||Tobacco Mosaic Virus, Bacterial Leaf Spot I, II, III; Potato Virus Y.|
X3R Camelot|Petoseed Co.|Johnny's Selected Seeds and Stokes Seed Co.|bell pepper suitable for main and late season harvest, medium-large 3- to 4-lobed fruit, 110 x 100mm size, thick-walled, smaller than Camelot, upright plants with concentrated fruit set, maturity 75 days.|Camelot. 1997.||tobacco mosaic virus, bacterial leaf spot races 1, 2 and 3.|F1 hybrid.
X3R Wizard|Petoseed.|Petoseed.|mid-season green to red bell pepper that produces uniform large and extra large blocky dark green fruit with thick walls.||wide. The Grower, Nov. 1997.|bacterial leaf spot races 1, 2 and 3.|F1 hybrid.
Yanka||Rijk Zwaan.|very vigorous plants, with an open growing habit, excellent fruit set, even under difficult circumstances, suitable for winter production, long slender fruit are white and turn red at maturity.|||tobacco mosaic virus race (Tm0). Seed catalog. 1999.|F1 hybrid.
Yankee Bell||Johnny's Selected Seeds.|blocky, green ripening to red bell pepper, 3- to 4-lobed, medium sized fruit, strongly branched plants, good foliage cover, thick wall, 60 days. 1997.||||open pollinated.
Yellow Belle||Stokes Seed Co.|very early bell pepper, 65 days, 80 x 90 mm fruit size, 3- to 4-lobed, medium green ripens to golden yellow then red. 1997.||||open pollinated.
Yellow Cayenne Hybrid||W. Atlee Burpee.|Pungent 'goat's horn' type, fruit 200 mm long and 20 mm wide, plant 700 mm high, fruit yellowish green to rosy yellow to dark red, 70 days. 1997.||||
Yellow Fame||Johnny's.|bell pepper type, 90 days yellow ripe, medium size, thick-walled, 3-4 lobed, blocky fruit, sweet taste.|||tobacco mosaic virus race (Tm0). 2000.|
Yellow Sweet Long|Ferry-Morse Seed Co.|Ferry-Morse Seed Co.|Long fruited sweet pepper for market and canning.|Sweet Yellow.|general. 1963.||
Yolo Wonder|Campbell Soup Co.|Campbell Soup Co.|Pendant fruiting habit, compact plant, dense foliage.|California Wonder.|general. Seed World 1 Feb. 1952.|Common Strain Tobacco Mosaic Virus.|California Wonder and Elephant Trunk.
Yolo Wonder 43|Ferry-Morse Seed Co.|Ferry-Morse Seed Co.|Plants upright with dark-green foliage; fruit blocky, medium green, 95 to 114 mm, thick fleshed, pendant, generally more uniform than original Yolo Wonder, about maturity 78 days.|Yolo Wonder.|wide. 1964.|Tobacco Mosaic Virus.|
Yolo Wonder A|Asgrow Seed Co.|Asgrow Seed Co.|Uniformly blocky fruit, high percentage of four-lobed.|California Wonder. Your Crops, Vol. 4, Summer 1956.||Tobacco Mosaic Virus.|
Yolo Wonder Improved B|Ferry-Morse Seed Co.|Ferry-Morse Seed Co.|An Improved Yolo Wonder type.|Yolo Wonder.|general. 1963.|Tobacco Mosaic Virus.|
Yolo Wonder L|Asgrow Seed Co.|Asgrow Seed Co.|like Yolo Wonder, with larger fruit and a more upright plant.|Yolo Wonder. Asgrow, Your Crops, Vol. 7, winter 1959.||Tobacco Mosaic Virus.|Yolo Wonder.
Yolo Y (YRP-10)|Florida Agric. Expt. Sta.|Florida Foundation Seed Producers.||Yolo Wonder.|same as Yolo Wonder. Florida Agric. Expt. Sta. Circular S-175. 1966.|Potato Virus Y and Tobacco Mosaic Virus.|
Zafiro||Rijk Zwaan.|short-jointed cultivar gives regular growth and high total yields, good fruit setting, thick-walled, good for green and red harvest.|||tobacco mosaic virus race (Tm0), bitter pit. Seed catalog. 1999.|F1 hybrid.
Zerto|Nunhems Zaden.|Nunhems Zaden.|Lamuyo fruit type, early cultivar turns red on ripening.|||Tobacco Mosaic Virus race PO. 1990.|
Zico|Nunhems Zaden.|Nunhems Zaden.|California Wonder fruit type, medium early, turns red on ripening.|||Tobacco Mosaic Virus and Potato Virus Y. 1990.|
Zippy Hybrid|W. Atlee Burpee Co.|W. Atlee Burpee Co.|F1 hybrid, mild-flavored hot pepper with long, narrow fruit, green turning red.|Cayenne.|wide. 1982.||
Zorro||Enza Zaden B.V.|blocky, purple bell pepper, long, open plant habit, early.|Mavras. 1995.||tobacco mosaic virus race 0, 1 and 2.|F1 hybrid.
